time_stamp,CPU-Afcon.Pcim.Server,Memory-Afcon.Pcim.Server,CPU-AlarmPublisher,Memory-AlarmPublisher,CPU-DataSheetPublisher,Memory-DataSheetPublisher,CPU-DataLoggerPublisher,Memory-DataLoggerPublisher,CPU-DDEAdaptor,Memory-DDEAdaptor,CPU-Management,Memory-Management,CPU-EventManagementPublisher,Memory-EventManagementPublisher,CPU-OPCAdaptor,Memory-OPCAdaptor,CPU-Scheduler,Memory-Scheduler,CPU-SimulatorPublisher,Memory-SimulatorPublisher,CPU-CallbackAdaptor,Memory-CallbackAdaptor,CPU-Afcon.Pcim.WorkStation,Memory-Afcon.Pcim.WorkStation,CPU-Rtm,Memory-Rtm,CPU-sqlservr,Memory-sqlservr,CPU-Almh,Memory-Almh,CPU-Dbsr,Memory-Dbsr,
16/12/2021 13:24:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7781,300,1388397,19104,0,0,0,0,time_stamp,CPU-Afcon.Pcim.Server,Memory-Afcon.Pcim.Server,CPU-AlarmPublisher,Memory-AlarmPublisher,CPU-DataSheetPublisher,Memory-DataSheetPublisher,CPU-DataLoggerPublisher,Memory-DataLoggerPublisher,CPU-DDEAdaptor,Memory-DDEAdaptor,CPU-Management,Memory-Management,CPU-EventManagementPublisher,Memory-EventManagementPublisher,CPU-OPCAdaptor,Memory-OPCAdaptor,CPU-Scheduler,Memory-Scheduler,CPU-SimulatorPublisher,Memory-SimulatorPublisher,CPU-CallbackAdaptor,Memory-CallbackAdaptor,CPU-Afcon.Pcim.WorkStation,Memory-Afcon.Pcim.WorkStation,CPU-Rtm,Memory-Rtm,CPU-sqlservr,Memory-sqlservr,CPU-Almh,Memory-Almh,CPU-Dbsr,Memory-Dbsr,
16/12/2021 13:25:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7781,300,1390533,19072,0,0,0,0,time_stamp,CPU-Afcon.Pcim.Server,Memory-Afcon.Pcim.Server,CPU-AlarmPublisher,Memory-AlarmPublisher,CPU-DataSheetPublisher,Memory-DataSheetPublisher,CPU-DataLoggerPublisher,Memory-DataLoggerPublisher,CPU-DDEAdaptor,Memory-DDEAdaptor,CPU-Management,Memory-Management,CPU-EventManagementPublisher,Memory-EventManagementPublisher,CPU-OPCAdaptor,Memory-OPCAdaptor,CPU-Scheduler,Memory-Scheduler,CPU-SimulatorPublisher,Memory-SimulatorPublisher,CPU-CallbackAdaptor,Memory-CallbackAdaptor,CPU-Afcon.Pcim.WorkStation,Memory-Afcon.Pcim.WorkStation,CPU-Rtm,Memory-Rtm,CPU-sqlservr,Memory-sqlservr,CPU-Almh,Memory-Almh,CPU-Dbsr,Memory-Dbsr,
16/12/2021 13:26:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7781,300,1392974,19112,0,0,0,0,time_stamp,CPU-Afcon.Pcim.Server,Memory-Afcon.Pcim.Server,CPU-AlarmPublisher,Memory-AlarmPublisher,CPU-DataSheetPublisher,Memory-DataSheetPublisher,CPU-DataLoggerPublisher,Memory-DataLoggerPublisher,CPU-DDEAdaptor,Memory-DDEAdaptor,CPU-Management,Memory-Management,CPU-EventManagementPublisher,Memory-EventManagementPublisher,CPU-OPCAdaptor,Memory-OPCAdaptor,CPU-Scheduler,Memory-Scheduler,CPU-SimulatorPublisher,Memory-SimulatorPublisher,CPU-CallbackAdaptor,Memory-CallbackAdaptor,CPU-Afcon.Pcim.WorkStation,Memory-Afcon.Pcim.WorkStation,CPU-Rtm,Memory-Rtm,CPU-sqlservr,Memory-sqlservr,CPU-Almh,Memory-Almh,CPU-Dbsr,Memory-Dbsr,
16/12/2021 13:28:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7781,300,1394500,19112,0,0,0,0,
